text,bias,bias_BABESG2,objective_BABESG2,partly-subjective_BABESG2,subjective_BABESG2,nonpartisan_headline,slight-partisan_headline,hyperpartisan_headline,nonpartisan_article,slight-partisan_article,hyperpartisan_article,true_LIAR,mostly-true_LIAR,half-true_LIAR,barely-true_LIAR,false_LIAR,pants-fire_LIAR,bluff_FakeNewsTFG,negative_NewsMTSC,neutral_NewsMTSC,positive_NewsMTSC
"According to Planned Parenthood office in Roanoke, Virginia, the abortion giant will continue to perform abortion services during the COVID-19 pandemic, claiming abortion is an “essential” medical service.",1,0.71582705,0.9952141,0.0042111995,0.00057471957,0.0044175754,0.9938545,0.0017279218,0.00127554,0.0050443653,0.9936801,0.008338964,0.009529132,0.16810435,0.20087592,0.60718536,0.0059662303,0.33071598,0.006058824,0.98946404,0.00447717
"...immigrants as criminals and eugenics, all of which were once considered fringe and extreme. White nationalists embrace white supremacist and white separatist views.",1,0.9706487,0.0005811496,0.016617926,0.98280096,0.00048238703,0.9981495,0.001368083,0.00069931423,0.008260222,0.9910405,0.017531468,0.1152748,0.67528796,0.10820132,0.07391494,0.009789508,0.25723934,0.997491,0.0017194948,0.00078950747
"The Woke Taliban have been chipping away at artistic freedom for three decades, and now the actual death of artistic freedom will be enshrined by the Motion Picture Academy’s new “diversity requirements.”",1,0.9177654,0.0006938932,0.012009763,0.9872962,0.00067551876,0.008527627,0.9907969,0.0015696428,0.00472362,0.99370664,0.20737405,0.14399666,0.57124287,0.018805468,0.0556996,0.002881343,0.70695335,0.9981633,0.00115463,0.0006820443
Kurz invoked the 2015 “Islam Act” to close mosques that were accused of supporting extremism and engaging in subversive political activity.,0,0.28387034,0.99557304,0.0040735407,0.00035348168,0.029656475,0.012876754,0.9574668,0.0009953736,0.0012001278,0.99780446,0.008031131,0.007871867,0.07473875,0.5724563,0.32549554,0.011406366,0.009729928,0.9982468,0.0012814986,0.00047166133
Multiple failed attempts by Congress to repeal or replace Obamacare and a lack of assurance from the U.S. government that it will continue to provide the cost-sharing subsidies mandated under the ACA have made it difficult for insurers to make coverage plans and set premium rates for individual plans for 2018.,0,0.060843922,0.9944214,0.005299414,0.00027917762,0.9997347,0.00016005801,0.00010521275,0.99740195,0.0013499872,0.0012481163,0.011041095,0.042501673,0.8357018,0.07872228,0.024719259,0.0073138573,0.00034102003,0.99447775,0.0044078073,0.0011143332
"On Monday, Mike Pence outright lied to reporters when explaining why it was just dandy for Trump to hold a rally in Tulsa on Saturday over the objection of local officials.",1,0.8448726,0.1191125,0.8739911,0.0068964753,0.00039376697,0.9984862,0.0011200178,0.0007951399,0.00331912,0.99588567,0.009147206,0.008087219,0.08191789,0.357703,0.5343238,0.008820897,0.0002855525,0.9986216,0.0007995409,0.00057889195
"Japanese public broadcaster NHK issued an apology on Tuesday after deleting an animated video from its Twitter account that was meant to explain the anti-police protests rocking America, but instead caused outrage over its callous depiction of black people.",0,0.04274599,0.9773681,0.022104478,0.00052743783,0.021574477,0.97564256,0.002782934,0.12623078,0.08293758,0.7908316,0.010620668,0.013358235,0.18671004,0.18841021,0.5947488,0.006152055,0.00046274273,0.99841845,0.00093696534,0.00064463133
Video footage on Twitter showed cheering protesters in Raleigh taking down two Confederate statues with ropes and hanging one to a lamp post.,0,0.045803763,0.99683654,0.0024513816,0.0007120486,0.00033872208,0.99952865,0.00013259976,0.07255849,0.6564086,0.2710329,0.010845181,0.013376675,0.12012174,0.32361954,0.52409023,0.007946726,0.00028595873,0.94615227,0.046552695,0.00729501
"A federal visa program allowing international students to work at firms in the United States after graduation appears to have been exploited by fake companies providing false employment verifications, according to an NBC News/NBC Bay Area investigation.",0,0.08600355,0.9971796,0.0023122176,0.00050818286,0.98950946,0.010231767,0.0002587872,0.0033315984,0.023992198,0.97267616,0.027548814,0.023192639,0.20472726,0.06011811,0.6787619,0.0056512537,0.0016105084,0.9982323,0.00106065,0.00070703187
"When prioritizing healthcare workers, the panel noted that vaccines should go first to people who have the most contact with patients.",0,0.058203515,0.9957117,0.003654426,0.00063383515,0.0073211147,0.9922994,0.00037952221,0.8741612,0.11060201,0.015236803,0.026218224,0.032412805,0.18439402,0.06256174,0.6899953,0.004417856,0.0010263093,0.0013146206,0.99119097,0.0074943234
Democrats Claim Amy Coney Barrett Confirmation Would Threaten Health Care,0,0.07273875,0.8949041,0.10329597,0.0017999638,2.4782647e-05,2.6987775e-05,0.99994826,0.00063147483,0.03394653,0.96542203,0.005432986,0.006671518,0.06294601,0.0954128,0.8259332,0.0036035597,0.9996519,0.9922184,0.007202087,0.0005796044
"Trump on Sunday retweeted a former Republican congressional candidate’s tweet that was critical of comments Fauci made in a CNN interview and contained a call for his firing. Fauci, 79, has been director of the National Institute of Allergy and Infectious Diseases since 1984.",0,0.06575216,0.9972933,0.002203086,0.0005035775,0.0022380052,0.9974209,0.00034107966,0.0034421943,0.9707207,0.025837129,0.10386285,0.07385938,0.5600669,0.036488112,0.22146697,0.0042558075,0.080262035,0.91800195,0.081571415,0.000426671
"In practical terms, Trump wants to make the transition from dramatically curtailing refugee admissions to effectively ending refugee admissions.",1,0.7978684,0.020423641,0.9707581,0.008818219,0.04819987,0.67452013,0.27728003,0.0041392012,0.018793099,0.9770677,0.008224243,0.019217296,0.30183622,0.4068804,0.25101835,0.012823514,0.0002413888,0.07513691,0.007016289,0.91784686
The votes come as a new conservative majority on the nation’s highest court has made abortion rights supporters nervous. ,0,0.05596558,0.99635434,0.0032321217,0.00041360047,0.0004226649,0.9876552,0.011922158,0.0017490227,0.06838457,0.92986643,0.0170019,0.050078694,0.72329056,0.10393165,0.10078849,0.004908687,0.016307725,0.9883633,0.009668273,0.0019685111
"Sen. Elizabeth Warren is aggressively pushing a new wealth tax – which she’s dubbed the “UltraMillionaireTax” – ahead of this weekend’s formal presidential campaign launch, but keeps running into the same question from critics: Is it even constitutional?",1,0.9309928,0.02338988,0.9733046,0.0033054599,0.0011867465,0.008733705,0.9900795,0.00058622845,0.002060411,0.9973533,0.016137632,0.019744249,0.17148468,0.5631387,0.19925655,0.030238118,0.5818216,0.99508566,0.002372939,0.0025413842
"Last Wednesday the Times ran an op-ed from Senator Tom Cotton, R-Ark., suggesting American soldiers should be used to quell protests and violence related to the killing of George Floyd.",0,0.08721903,0.9965348,0.0031531197,0.0003120267,0.0012256325,0.99840266,0.0003717397,0.0008726405,0.004811815,0.99431556,0.008682182,0.006369866,0.053606387,0.15208665,0.7728458,0.006409164,0.06354273,0.047061533,0.94999963,0.0029388526
"Cuba’s health ministry initially vowed an investigation into Paloma Dominguez Caballero’s death; last week, state media published a report essentially absolving the government of any wrongdoing, categorically stating that nothing was wrong with the vaccine Dominguez received.",0,0.06761364,0.9965605,0.0028288057,0.0006106087,0.111268125,0.88680303,0.0019288072,0.004033064,0.06440565,0.9315613,0.0143836,0.01842863,0.25498286,0.17994724,0.5261213,0.006136316,0.002790238,0.97873485,0.020688375,0.00057683705
"Numerous #BlackLivesMatter protests have overwhelmed cities across the country, with many turning violent and resulting in extensive property damage and even deaths, including David Dorn, a retired captain for the St. Louis Police, who was black.",0,0.06304961,0.9972344,0.0021956486,0.0005698928,0.00016787965,0.9995122,0.0003198942,0.011860851,0.8254317,0.16270742,0.020767862,0.08107349,0.85409206,0.025344016,0.012040839,0.0066816816,0.021685468,0.9952289,0.0044019055,0.00036917932
"Further, the Trump Tax Cuts and Jobs Act also repealed the Obamacare individual mandate, which serves as a giant middle-class tax cut. ",1,0.9300613,0.9926829,0.0059210034,0.001396184,0.0035680118,0.9937523,0.0026797415,0.0035660272,0.004434297,0.9919996,0.011424866,0.017274862,0.27796054,0.4738153,0.19939014,0.020134278,0.0035500217,0.9947424,0.004251461,0.0010061518
"The absurd Democratic talking point that Portland’s violence was created by federal officers is crumbling as local police, not feds, declare riot after riot, night after night in the City of Roses.",1,0.9714002,0.00085177505,0.054678984,0.9444693,0.00057477556,0.99478346,0.0046417173,0.0008775752,0.0062562064,0.99286616,0.0087323515,0.011430864,0.082646206,0.5995628,0.28309003,0.014537711,0.033644754,0.99766374,0.0013668513,0.00096938835
"In addition to mocking Ivanka for her looks, the exhibit that invites people to throw trash at vacuuming Ivanka Trump lookalike demeans the First Daughter’s success as a business woman and White House advisor to that of a woman with a vacuum—as if something’s wrong with that, too. ",1,0.95760167,0.0063025146,0.9738253,0.019872144,0.0011133938,0.8848997,0.11398692,0.00055519736,0.0020950672,0.99734974,0.008629696,0.012402565,0.13480087,0.5209485,0.31203094,0.011187408,0.32696253,0.998519,0.0006018125,0.00087919453
"Investors were also pleased after President Donald Trump said on Monday he was considering how to restart parts of business life when a 15-day shutdown ends next week, even as the highly contagious virus spreads rapidly and poorly equipped hospitals struggle with a wave of deadly cases.",0,0.099683024,0.08082795,0.91495615,0.0042158864,0.7026947,0.2970489,0.00025634567,0.998489,0.00069954136,0.0008113873,0.023001106,0.060453746,0.85128015,0.038582012,0.017934952,0.00874808,0.0047456007,0.010795784,0.0017635085,0.9874407
Democratic presidential candidate Sen. Bernie Sanders says he wants to spend a whopping $2.5 trillion over a decade to guarantee all Americans – regardless of income – safe and affordable housing.,0,0.07850677,0.9946278,0.003814203,0.0015580435,0.09674245,0.60991347,0.29334414,0.07621847,0.119501285,0.8042803,0.00988622,0.06237278,0.7891308,0.09097651,0.03947935,0.008154354,0.00053336663,0.000645964,0.00041687998,0.9989371
Russia President Vladimir Putin joked Wednesday that he is going to interfere in the 2020 presidential elections.,0,0.029860115,0.99698573,0.0023376937,0.00067659543,0.00089434965,0.9986106,0.0004950645,0.3680006,0.04118795,0.5908115,0.00666689,0.010821348,0.096824385,0.2696927,0.6088379,0.0071567493,0.00034675273,0.96631837,0.033111155,0.0005704163
We have to hear stump speeches and debate exchanges that relate to the rapidly deteriorating facts on the ground in this country — and not get hung up on the histrionics of how we got here.,1,0.9271534,0.0006595298,0.0041062944,0.9952342,0.00063499686,0.98313487,0.016230203,0.0058165197,0.017510915,0.97667253,0.060035873,0.14873283,0.36313617,0.056265287,0.36715513,0.004674674,0.45321572,0.41106334,0.3874975,0.20143917
President Donald Trump’s younger adult son is being criticized for falsely claiming on national television that the COVID-19  crisis is a Democratic hoax that will “disappear” after the November presidential election.,0,0.6578009,0.08444893,0.9130441,0.002506964,0.00093877333,0.010200308,0.9888609,0.00055594667,0.0009234879,0.99852055,0.008354886,0.008478639,0.069596514,0.52754,0.3709327,0.015097275,0.13416816,0.9983918,0.00091724197,0.0006908789
"Why did Democrats vote overwhelmingly against a bill that would require infants born alive after abortion to be treated as any other infant born at that gestational age? Because abortion is the right to destroy one’s own child, and if a woman chose to kill her baby, to the left it would seem a violation of her so-called right to choose for doctors to try to save that baby.",1,0.94194204,0.0005375098,0.009975406,0.98948705,0.00021201199,0.99640757,0.0033803948,0.00049128244,0.006410125,0.99309856,0.006620647,0.012015547,0.1323819,0.29332262,0.54880446,0.006854886,0.03113868,0.9978948,0.0012760237,0.0008291138
"Everywhere he went on Monday, Trump was greeted by thousands of cheering Indian citizens, troops of traditional dancers and roadways lined with posters and billboards celebrating his visit.",0,0.16037929,0.99521756,0.0033794132,0.0014030258,0.00035057229,0.998151,0.0014984056,0.0026482474,0.8578874,0.13946442,0.019679442,0.052311167,0.5951726,0.2257627,0.09632975,0.010744323,0.00029026959,0.0005010635,0.0005109253,0.9989881
"As Santa Claus loads his sleigh led by flying reindeer, climate change proponents are spreading the story of the animals’ plight because of global warming.",1,0.9240084,0.04650343,0.9439518,0.009544727,0.00039863295,0.9975501,0.002051299,0.0029516718,0.010109072,0.9869393,0.013318499,0.012962815,0.08156983,0.60239017,0.26570484,0.024053844,0.11634396,0.031772215,0.116658695,0.851569
"China has ample capability to make COVID-19 vaccine and will prioritise supplies to developing countries when they are ready, the foreign ministry added.",0,0.042178128,0.9970968,0.0021848292,0.00071846374,0.99955577,0.00040867386,3.5559486e-05,0.00380524,0.9942697,0.0019250768,0.072308525,0.19276822,0.582436,0.02712924,0.122358434,0.0029995334,0.0003449801,0.0003675902,0.0016846086,0.99794775
Assad has been at war with the rebels since 2011 and has been repeatedly accused of using chemical weapons against civilians and other human rights atrocities to cement his control over regions that oppose his rule.,0,0.27644843,0.99516857,0.0043548765,0.00047653832,0.0006394228,0.00403599,0.9953246,0.02946459,0.0536032,0.9169323,0.01730316,0.04018785,0.73428047,0.09261115,0.107382156,0.008235205,0.00033492772,0.99817455,0.0006611708,0.0011643046
"And although nearly every Republican has sold their souls to Trump, none of them want to cross someone with the moral authority of Gen. Mattis, who counseled Americans in no uncertain terms to abandon Trump.",0,0.81224084,0.0004967774,0.012259525,0.9872437,0.0019264194,0.06849918,0.92957443,0.00033224365,0.0008755651,0.99879223,0.28623128,0.22977725,0.44064406,0.015030032,0.025591008,0.0027263265,0.013529285,0.9929575,0.0006381266,0.0064044273
"WADA wants to investigate all the athletes who trained with banned coach Alberto Salazar at the Nike Oregon Project, one of which was Britain’s Farah, the 5,000m and 10,000m champion at both the London 2012 and Rio de Janeiro 2016 Games.",0,0.116505645,0.9973801,0.0019265059,0.0006934317,0.19963536,0.79911613,0.0012485844,0.008389626,0.8754827,0.11612771,0.013338281,0.013611538,0.17146516,0.12542494,0.6705797,0.0055805184,0.09488642,0.99738616,0.0023340986,0.00027978895
ABC 7 reported that the shootings began about 6 p.m. Friday and continued until just before midnight Sunday.,0,0.025695752,0.99698085,0.0020689399,0.00095014746,0.79090136,0.20861752,0.0004810869,0.18998256,0.6240244,0.18599308,0.043990288,0.040962942,0.3367778,0.07905284,0.49259466,0.0066214264,0.002115621,0.002551915,0.99584514,0.001602983
"Populist eruptions and governments from Brexit to Budapest to President Trump are perceived as confirmation of their fears, necessitating increasingly ferocious efforts to defend liberal democratic pluralism and its virtues of openness, tolerance, and inclusivity.",1,0.95852363,0.0046851602,0.9353674,0.059947412,0.0029043306,0.31969383,0.6774018,0.0025590882,0.0022533985,0.9951875,0.0103224125,0.025076222,0.39907303,0.43613017,0.107311085,0.02208705,0.0014781175,0.9940293,0.0009400842,0.0050307107
The country’s racial divide remains a political vulnerability for Trump.,0,0.17551808,0.010646516,0.9724593,0.016894126,0.0008303265,0.92486054,0.074309155,0.0006733787,0.0035198433,0.9958068,0.007620516,0.0151281115,0.24432574,0.43914834,0.2851199,0.008657309,0.00024056787,0.9944225,0.0050388533,0.00053862605
"He pointed out, in blunt and colorful language, that economic suicide in pursuit of the latter goal is insanity. His video went viral.",1,0.9281762,0.039819375,0.9521411,0.008039531,0.0002753775,0.9886136,0.011110978,0.013667848,0.0066593257,0.9796728,0.0069529107,0.009511254,0.088196374,0.30279198,0.5868394,0.00570814,0.033685934,0.9974106,0.0021595268,0.00042994972
President Donald Trump and his top allies on Tuesday took the opportunity—with a characteristic lack of self-awareness—to blast Democratic presidential candidate Mike Bloomberg as “racist”.,1,0.96407837,0.0047664577,0.91615146,0.07908205,0.10400678,0.71683425,0.17915891,0.0008084144,0.00053159805,0.99865997,0.007814271,0.009562081,0.09550824,0.5229335,0.35260624,0.011575667,0.13486442,0.9984738,0.00071762566,0.00080859184
Then along came an unmasked superhero to the rescue. President Trump announced he was personally taking charge and would sign several executive orders to save the unemployed and rescue the economy.,1,0.92066616,0.9661549,0.033056132,0.0007889501,0.00040210178,0.99888855,0.0007093144,0.006909968,0.12645943,0.8666307,0.009778015,0.012811753,0.18797292,0.5365005,0.23650306,0.016433699,0.05242194,0.001296658,0.0005922534,0.998111
Anti-racism activists poured red paint on a statue of an Italian colonial-era general and pasted over the name of a street in Rome on Friday to show solidarity with the Black Lives Matter movement in the United States.,0,0.08822088,0.9972263,0.0021914616,0.0005823166,0.01378876,0.98040545,0.005805813,0.004365464,0.052767094,0.94286746,0.0109744705,0.014011563,0.11267439,0.5635997,0.2808212,0.01791866,0.00037220807,0.9967475,0.0017430837,0.0015093574
"Republicans cheered their Mad King, while Democrats were disgusted and stunned.",1,0.9432172,0.015383789,0.6869897,0.29762653,0.00020986218,0.99868804,0.0011021262,0.019018928,0.21873285,0.7622482,0.01783167,0.023289938,0.19565578,0.46866277,0.27519965,0.019360162,0.00073562225,0.961383,0.003163358,0.035453685
"Amid the pandemic, the Trump campaign said religion is essential for providing critical fellowship among communities.",0,0.0430048,0.99664044,0.002677182,0.00068227237,0.0003833363,0.99521893,0.004397668,0.002200447,0.43256557,0.56523395,0.0066841585,0.008812329,0.10854434,0.43373844,0.43343025,0.008790514,0.0002579132,0.0034203501,0.002565461,0.9940142
"The protests were sparked by a viral video showing Floyd, 46, being restrained on May 25 by a Minneapolis police officer pressing his knee on Floyd’s neck for nearly nine minutes.",0,0.040761713,0.9966209,0.0024259193,0.00095314364,0.0015625238,0.9944161,0.0040213577,0.0032988978,0.23739244,0.75930864,0.010493249,0.009774793,0.083478205,0.21316744,0.67680573,0.0062805135,0.0012098098,0.9925956,0.006822972,0.0005814855
Most of the Democratic presidential candidates have prioritized tackling the nation’s staggering student debt crisis and many have called for some form of debt forgiveness.,0,0.07967057,0.9960788,0.0033613797,0.00055981864,0.0010919666,0.98608,0.012828067,0.005016988,0.09476534,0.9002178,0.22322403,0.56971526,0.17719413,0.00924359,0.014748876,0.0058741183,0.008839326,0.0041840244,0.00062730897,0.9951886
"An analysis by Fox News shows at least eight potential Democratic candidates have voiced support for or touted aspects of the proposal, which amounts to a drastic overhaul of the U.S. economy and government benefit system.",1,0.60904634,0.9964277,0.0026489173,0.0009234386,0.9989889,0.0002821382,0.0007288973,0.034867365,0.011780692,0.953352,0.17990091,0.3736059,0.422737,0.009657147,0.011327376,0.0027717,0.0002473564,0.018950136,0.0237939,0.95725596
"Charleston, West Virginia is the most recent small city to be secretly targeted by the Obama administration and the politically-powerful resettlement agency industry as a site to place more refugees.",1,0.9161662,0.033158362,0.9571406,0.009701054,0.0001709861,0.99909914,0.0007298444,0.00838999,0.95726556,0.034344465,0.0068468056,0.007120984,0.06624081,0.2763541,0.63652766,0.0069096265,0.000496763,0.994911,0.0040359083,0.0010530992
"Women’s rights advocates were relieved late Monday when Senate Democrats blocked an extreme anti-choice bill from advancing to a floor debate—but were soon outraged by President Donald Trump’s lies about abortion care, as well as the corporate media for enabling his blatantly false characterization of the bill to stand.",1,0.91863114,0.018620383,0.9717478,0.009631792,0.022459757,0.85304487,0.12449536,0.00068783964,0.0017631009,0.9975491,0.01320562,0.02770459,0.6242336,0.18032967,0.14375411,0.010772399,0.0013893911,0.9983608,0.0007719743,0.00086727133
"Amanda Kifferly, vice president of abortion access for The Women’s Centers, explained that she’s seeing some of the ways that the coronavirus is making it harder for women to get an abortion, which was already difficult because of all the needless bureaucratic obstacles put in place by conservative legislators.",0,0.18824269,0.99551445,0.0041105915,0.00037491252,0.013724891,0.9457314,0.040543694,0.0019333431,0.026975632,0.9710911,0.010639989,0.03236823,0.5092055,0.31216407,0.12211224,0.013509947,0.47795734,0.0025957532,0.9897426,0.007661672
"USA Today Sports published a broadside against youth tackle football, claiming that the sport is just too dangerous for children.",1,0.83626884,0.017876884,0.9743447,0.0077784196,0.00023340067,0.99966526,0.00010131866,0.006538792,0.8013715,0.19208965,0.010566234,0.008837976,0.08208532,0.12662055,0.7648992,0.0069908504,0.0663702,0.99715316,0.0024574697,0.00038927843
"Pope Francis named the first woman to hold a high-ranking post in the Secretariat of State, the male-dominated Vatican's diplomatic and administrative nerve center.",0,0.07491145,0.9964295,0.0026723952,0.000898144,0.0013456007,0.9969523,0.0017021411,0.10197249,0.58162355,0.31640396,0.16715653,0.17264284,0.42260918,0.029987598,0.20283756,0.00476627,0.00037966514,0.00055491313,0.0004960977,0.998949
Democrats also said some girls might risk being thrown out of their homes or beaten if they tell their parents they're pregnant.,1,0.30476826,0.996588,0.0026745172,0.0007374927,0.009642444,0.99005413,0.00030343622,0.012403093,0.9841977,0.0033992238,0.0070625287,0.0122599555,0.19036935,0.523827,0.25306857,0.013412605,0.003406225,0.06607138,0.92893857,0.0049900496
"The final part of the Biden plan is to un-muzzle the experts, but disease experts have dominated the White House response from the start, with Dr. Anthony Fauci even fashioning himself into a grotesque pop culture icon.",1,0.97057605,0.0012569104,0.15249136,0.8462518,0.005656197,0.07781909,0.9165247,0.0010876377,0.0010306173,0.9978817,0.016769374,0.03788872,0.56862074,0.2914658,0.0732536,0.012001782,0.00053145067,0.9983096,0.0007676221,0.0009228131
"America is likely to remain a relative manufacturing wasteland, as barren as Trump’s own ill-conceived ideas on trade.",1,0.96766764,0.00054379494,0.0063447845,0.9931115,0.0033968785,0.010561863,0.98604125,0.0010222534,0.0031160263,0.9958617,0.008954294,0.02034959,0.21015753,0.32167006,0.4317697,0.0070988215,0.00069002836,0.99820817,0.0008616304,0.0009302179
"BLM, like the Women’s March, has from its start been ardently antisemitic.",1,0.9383686,0.0005986458,0.0061165732,0.9932848,0.0007317401,0.9777335,0.021534754,0.00168543,0.0028532331,0.9954613,0.102998205,0.14584462,0.37609735,0.053169053,0.31197408,0.009916697,0.4366866,0.9977526,0.0010422273,0.0012050852
Gun enthusiasts have erroneously enlisted the Constitution to justify this extreme democracy of firepower.,1,0.9622336,0.00046242934,0.009275315,0.9902623,0.001115522,0.2658001,0.7330844,0.0016665737,0.01268804,0.98564535,0.011828337,0.0163401,0.13660194,0.08374717,0.74665767,0.0048248037,0.14989316,0.99831235,0.0007400394,0.00094760954
Inhibiting travel and commerce—not to mention making consular interviews deeply intrusive on a gendered basis—by imposing restrictions on pregnant women is an alarmist reaction to a small issue.,1,0.92388207,0.00083842035,0.0053326036,0.99382895,0.0022572642,0.17459005,0.8231527,0.001608924,0.012347649,0.98604333,0.006092103,0.0110355625,0.13331966,0.25119874,0.5921429,0.00621108,0.054490957,0.9976671,0.0012594812,0.0010735211
"With Democrats fuming over Trump's push for a border wall amid a still-unresolved funding standoff, those guest lists signal the president could face a tough crowd.",0,0.47986016,0.0040644067,0.8968816,0.09905404,0.00550157,0.6495572,0.3449413,0.05268123,0.25330654,0.6940122,0.014572446,0.019163815,0.23408122,0.51796204,0.18879703,0.025423395,0.00024407405,0.99648535,0.0017810555,0.0017335825
"“I would shut it down; I would listen to the scientists,” Biden told ABC News alongside his new vice presidential running mate, California Sen. Kamala Harris.",0,0.04212404,0.99355435,0.0057247365,0.0007209153,0.0023936,0.9944771,0.0031293563,0.0014124551,0.003541196,0.99504626,0.015861394,0.010852592,0.14058502,0.28724265,0.5354168,0.010041552,0.39744937,0.0013531913,0.9686178,0.030029008
Trump acknowledged there might be a resurgence of the virus as states loosen the restrictions on businesses and social life aimed at curbing its spread.,0,0.10375434,0.9863949,0.01283193,0.00077310984,0.022547998,0.481339,0.496113,0.0057812836,0.048990384,0.9452284,0.008182123,0.014721538,0.25688392,0.50341105,0.19945982,0.0173415,0.00023838233,0.010109483,0.9863129,0.0035776026
"Arsenal goalkeeper Bernd Leno has called on his team mates to act as role models for racial equality in the wake of the death of George Floyd, a black man who died in police custody in Minneapolis.",0,0.02725403,0.9974565,0.0018995712,0.0006439955,0.0016800655,0.9950181,0.0033017944,0.27963492,0.46952564,0.25083947,0.023767155,0.04558883,0.8476045,0.0342034,0.041870534,0.006965602,0.00047898002,0.0011261381,0.00039155886,0.9984823
"Schlapp’s apology comes as the U.S. is convulsed by protests after the police killing in Minnesota last month of a black man, George Floyd, by a white police officer, who knelt on his neck for nearly nine minutes. That officer has been charged with second degree murder and three fellow officers have been charged in abetting Floyd’s death.",0,0.07453768,0.9974911,0.0019032985,0.00060555496,0.15158294,0.2016097,0.6468073,0.001459026,0.015779309,0.9827617,0.01572219,0.022935603,0.44196427,0.18755,0.32694978,0.004878182,0.009245291,0.99850035,0.0010229952,0.0004767041
Grassroots anti-choice organizations have been increasingly pushing GOP officials to end exceptions for abortion if the mother is raped or a victim of incest.,1,0.70433503,0.41947663,0.5788531,0.0016702755,0.0047998833,0.5212998,0.4739003,0.006303415,0.042474672,0.951222,0.010069118,0.03142149,0.5231304,0.2972564,0.12651643,0.011606122,0.0007754457,0.99803585,0.0011811375,0.00078292325
Her call for a Green New Deal -- which would seek to focus on income inequality and climate change by funding a host of radical ideas on liberal wish-lists and overhaul the nation's energy sector -- has been embraced by a number of 2020 hopefuls already.,1,0.6280559,0.94529796,0.05427314,0.00042883915,0.769269,0.1720302,0.05870087,0.96330243,0.007354912,0.02934269,0.044725083,0.09380602,0.75577813,0.036082696,0.06548878,0.0041192756,0.0019914375,0.00083968946,0.000505009,0.9986553
"Warren last year introduced a proposal that would eliminate up to $50,000 in student loan debt for every indebted person with a household income of less than $100,000. ",0,0.035418436,0.9953176,0.0035532892,0.0011292292,0.06325126,0.9359304,0.00081836974,0.99425745,0.0037860912,0.0019565434,0.019104736,0.024472311,0.21578728,0.5320012,0.17839454,0.030239942,0.0010524236,0.019278249,0.9576023,0.023119453
But our new research disproves the admittedly tempting idea that merely putting a woman in power improves gender equality. ,0,0.5153803,0.0006992986,0.024798768,0.9745019,0.004050448,0.1541601,0.84178936,0.0056310003,0.009115572,0.9852535,0.03188771,0.031131549,0.18023027,0.055229403,0.6968675,0.004653521,0.32656166,0.99671364,0.0014401912,0.0018462208
Iranian Supreme Leader Ayatollah Ali Khamenei ordered Iran’s military on Friday to expand its role in fighting the Chinese coronavirus outbreak in the country “due to the increased likelihood of the coronavirus being a biological attack.”,1,0.6727218,0.99690944,0.0027202414,0.00037032503,0.99926096,0.00043510704,0.00030382886,0.007685682,0.016785005,0.9755293,0.0092663,0.010449009,0.17389421,0.4378596,0.35877702,0.009753817,0.011538995,0.5794035,0.35396963,0.066626884
"EU supply would be produced by BioNTech’s sites in Germany and Pfizer’s manufacturing site in Belgium, with deliveries starting by the end of the year, the companies said in a statement.",0,0.027535934,0.9974542,0.001821105,0.00072460424,0.999676,0.00020815333,0.00011580164,0.9975871,0.0016069275,0.00080607395,0.022661466,0.05066747,0.43754134,0.12482619,0.3590493,0.00525422,0.00030524208,0.0009488498,0.99637103,0.0026801312
"Student loan debt is no doubt a drag on the U.S. economy, holding back how much money young consumers can spend on cars, homes and even invest in 401(k) plans or new businesses. ",0,0.17135781,0.00058654405,0.023075327,0.9763381,0.998386,0.00046619112,0.0011478444,0.99762976,0.0012545503,0.0011156967,0.019257115,0.19931483,0.75311726,0.017840171,0.0057102833,0.004760335,0.00027976677,0.9964616,0.0022917849,0.0012466862
Stephen Colbert and Jimmy Kimmel are firing back after President Donald Trump's biting comments about them and fellow late-night hosts Jimmy Fallon and Seth Meyers.,0,0.043279197,0.94743,0.051976647,0.00059323263,0.009697677,0.9897405,0.00056180946,0.003441774,0.0017622233,0.994796,0.0073852413,0.011718762,0.13547349,0.5631632,0.26907375,0.013185518,0.059428707,0.9986035,0.00086805894,0.0005284043
Climate Wunderkind Greta Thunberg has garnered gushing praise from celebrities during her environmental crusade.,1,0.95306486,0.030879429,0.96419066,0.00492992,0.0017017764,0.9414101,0.056888107,0.010034849,0.61594987,0.3740152,0.030908236,0.16286872,0.7707352,0.01838613,0.012894399,0.0042073247,0.43743944,0.0013364941,0.0003039096,0.9983595
"Democrats have been nervous about pitching higher taxes, although a number have said they would reverse some of President Trump’s 2017 tax cuts.",0,0.05750991,0.99741167,0.002137634,0.00045071507,0.045431748,0.94909847,0.0054697273,0.07777344,0.06201864,0.8602079,0.059856463,0.30550346,0.5975103,0.017335001,0.011246028,0.008548783,0.00026945706,0.9867137,0.012595521,0.0006907426
"It’s not a huge deal that an eccentric, pro-Trump activist clumsily used a bad analogy in a local speech. The analogy is bad enough, however, that it certainly shouldn’t be on the president’s Twitter feed.",1,0.96564484,0.0005217973,0.0052248174,0.99425346,0.0022625742,0.019458143,0.9782793,0.0009954346,0.00082305685,0.99818146,0.20144376,0.18277578,0.2700672,0.030756509,0.3101363,0.0048204595,0.16208196,0.99856853,0.00076568156,0.00066574506
