text,bias,bias_BABESG2,objective_BABESG2,partly-subjective_BABESG2,subjective_BABESG2,nonpartisan_headline,slight-partisan_headline,hyperpartisan_headline,nonpartisan_article,slight-partisan_article,hyperpartisan_article,true_LIAR,mostly-true_LIAR,half-true_LIAR,barely-true_LIAR,false_LIAR,pants-fire_LIAR,bluff_FakeNewsTFG,negative_NewsMTSC,neutral_NewsMTSC,positive_NewsMTSC
LGBTQ health experts said Always's decision to remove the female signs from its products is an ostensibly small change that may have significant consequences for trans and nonbinary people.,0,0.13525116,0.997581,0.0020012313,0.00041775662,0.15662093,0.83598065,0.00739834,0.87307113,0.124274,0.0026548204,0.009139026,0.019320466,0.28175384,0.18579963,0.49894017,0.0050469106,0.0060579814,0.016137019,0.9823628,0.0015002296
The death of Ruth Bader Ginsburg may have already doomed Obamacare,1,0.9309369,0.0011740065,0.06311963,0.93570644,0.037534397,0.55338705,0.4090786,0.0006384448,0.0023862142,0.9969753,0.006087528,0.006551798,0.051146496,0.26924482,0.66120154,0.0057678004,0.00093035237,0.9907079,0.0057870005,0.0035051145
"Naturally, of course, right-wingers reacted in the ugliest way possible: By arguing that Thunberg’s identity — as a young person, as a person on the autism spectrum and, although they are careful not to say this directly, as a girl — inherently discredits what she has to say.",1,0.97024757,0.0009093869,0.06541348,0.9336772,0.0021008998,0.014661504,0.9832376,0.001508339,0.001743293,0.9967483,0.007878003,0.022551317,0.28535202,0.35897407,0.3173189,0.007925718,0.15094747,0.9982279,0.0010113772,0.0007608016
"In these times of left-wing mobs filling the streets, assaulting civilians and police officers, destroying property with apparent impunity, flagrantly defying coronavirus social distancing rules, and even seceding from the Union, one of the few consolations for conservatives is the notion that gun rights appear to be safe for a generation to come. ",1,0.96151996,0.00068316836,0.010871488,0.9884453,0.0017108886,0.16809197,0.8301972,0.00042245904,0.0020813674,0.99749607,0.014311339,0.07181225,0.69045305,0.13160518,0.08368139,0.00813689,0.09196161,0.9974607,0.00083793915,0.001701312
"The picture that emerges is of a system of staggering complexity, riddled with obstacles and cracks, that prioritizes babies over mothers, thwarts women at every turn, frustrates doctors and midwives, and incentivizes substandard care.",0,0.96468174,0.0006328381,0.004612372,0.9947548,0.0014122273,0.9844749,0.014112868,0.08041814,0.2801147,0.6394671,0.008260121,0.018690024,0.22102448,0.4909035,0.24823382,0.0128879445,0.30413553,0.9971264,0.0009296265,0.0019440054
"Floyd’s death has added to the disquiet among Black residents in Tulsa, which saw its own demonstrations in 2017 after a white police officer was acquitted of manslaughter for shooting a Black man during a routine traffic stop.",0,0.18822443,0.9977768,0.0017271739,0.00049605226,0.00040484825,0.99710566,0.0024894592,0.0019046864,0.9498811,0.04821423,0.076371014,0.17135936,0.71898735,0.013301985,0.015335679,0.0046446547,0.00073681003,0.99758124,0.0019848326,0.0004339099
"On top of the enormous financial impact, these beauty regimens require these women to take the time out of their busy schedules to attend to their appearances in a way that men in power are spared. ",0,0.21937269,0.0006063766,0.0048345067,0.9945591,0.18530776,0.58128613,0.23340611,0.24996777,0.42378306,0.3262492,0.016590394,0.12131295,0.7939188,0.03629364,0.027295794,0.00458841,0.30769354,0.37359005,0.008388332,0.6180216
"The man who allegedly opened fire at a Walmart in El Paso, Texas, this past August, killing 22 people and injuring 24 others, was handed a 90-count indictment charging him with federal hate crimes Thursday.",0,0.08425289,0.9975387,0.0018199822,0.00064130645,0.00020262745,0.999453,0.00034433394,0.0020914222,0.010801532,0.9871071,0.009569798,0.013316622,0.21417257,0.18256772,0.57481796,0.0055553615,0.0005118904,0.9985098,0.000785194,0.000704935
A Texas law requires contractors who work for or do business with the state to certify that they do not boycott Israel or Israeli-occupied territories.,0,0.08023805,0.9961163,0.0030980185,0.0007857839,0.00056262227,0.9989115,0.0005259334,0.037012827,0.4792101,0.48377705,0.3534237,0.23189338,0.22377552,0.02317785,0.15787427,0.009855294,0.00027614657,0.053461116,0.93043363,0.016105285
"The coronavirus pandemic, enabled and accelerated by Donald Trump, has killed more than 60,000 Americans. ",1,0.3379512,0.9971119,0.0023657568,0.00052227016,0.00015501813,0.9995179,0.00032712318,0.0023845448,0.0015328657,0.99608254,0.008346439,0.018540295,0.32033372,0.4674665,0.17306788,0.012245193,0.0020960416,0.99257576,0.006000649,0.0014235845
In contrast to former Justice Anthony Kennedy — a Ronald Reagan nominee and right-wing libertarian — Thomas has been an unyielding culture warrior.,1,0.9272913,0.0010311336,0.02958809,0.96938074,0.0012289128,0.7368009,0.26197022,0.00039604885,0.00092295517,0.9986809,0.014995552,0.037056424,0.5550877,0.16472614,0.2222894,0.005844846,0.035494827,0.00168264,0.00037012273,0.9979473
Democrats have made it clear they will sandbag the people we’ve elected to govern if we refuse to vote for Democrats. ,1,0.9653265,0.0005695271,0.013427094,0.98600346,0.0013640354,0.39270237,0.6059336,0.0005943611,0.004725009,0.9946806,0.0061808038,0.008462417,0.090229,0.34206474,0.5440537,0.009009379,0.13678166,0.99805546,0.0009280153,0.001016534
Lesh pins the blame mainly on the statist bureaucracy mentality of Public Health England (PHE).,1,0.9570443,0.00842435,0.9203546,0.071221046,0.006126581,0.9825798,0.011293655,0.035819966,0.020506136,0.9436739,0.009469153,0.0154235335,0.12983781,0.5365216,0.29759946,0.011148411,0.18918777,0.9980585,0.0010280646,0.00091344933
"Far-right talk show host Glenn Beck is being slammed by everyone from liberals and progressives to Never Trump conservatives for his idiotic argument that if older Americans have to die from coronavirus, so be it — it’s better to end social distancing and get the U.S. economy back on track than to maintain social distancing and keep hurting the economy.",1,0.96489036,0.002398044,0.6270543,0.37054765,0.0016593708,0.0026249415,0.9957157,0.0004533845,0.00041300184,0.9991335,0.012081025,0.011199965,0.07116233,0.6120163,0.27173078,0.021809584,0.067225665,0.99844736,0.0006071945,0.00094553037
"Rep. Al Green (D-TX) at a hearing on Wednesday perpetuated the hoax that President Trump called white nationalists at a rally in Charlottesville, Virginia in 2017 “very fine people.”",1,0.94704884,0.0087292,0.9671779,0.024092877,0.0003446279,0.9973713,0.0022840793,0.000627354,0.0011186558,0.998254,0.027595147,0.014259232,0.17685479,0.07049378,0.7043305,0.0064665736,0.011721709,0.9979261,0.0011845608,0.0008893213
While Democrats were busy diverting the attention and energy of the entire country into a pointless trial that could not possibly have ended in anything other than President Donald Trump’s acquittal...,1,0.95373863,0.0007105397,0.005174206,0.99411523,0.0010376406,0.015880316,0.9830821,0.00034746865,0.0008172273,0.9988354,0.0106077045,0.02988738,0.37310094,0.23265104,0.3467417,0.0070112543,0.27235594,0.9981025,0.0010243475,0.00087323243
"Sure, the scripts that Trump’s handlers and yes-people write for him are not heralded for excellence in speechwriting, but there’s nothing like the rambling we hear when the gold-plated Republican is given a chance to freestyle.",1,0.9651239,0.0007344492,0.0043082777,0.99495727,0.0016173683,0.012607741,0.9857749,0.00047731737,0.00070700195,0.99881566,0.21159823,0.43532985,0.31043562,0.012586678,0.027769275,0.0022803182,0.321923,0.9820916,0.0034219848,0.014486411
"Armed police supporters and anti-racism demonstrators clashed in Louisville on Saturday before the Kentucky Derby horse race, while Rochester police used tear gas to disperse protesters, as discord in cities across the United States continued to simmer.",1,0.10218463,0.9973706,0.0020751571,0.0005542118,0.005960209,0.9935335,0.00050627306,0.016523661,0.89651746,0.08695883,0.015839208,0.02111617,0.27038434,0.48872995,0.18423052,0.019699715,0.0002842067,0.99707353,0.0018291572,0.0010973285
"Anyone who has seen the Sky series Chernobyl will recognise the kind of stolid, bureaucratic mindset captured in this damning paragraph from the report.",1,0.97197527,0.0005797668,0.006640913,0.9927793,0.0026172057,0.3452028,0.65217996,0.006910853,0.0064397343,0.98664945,0.06010396,0.0485718,0.12805942,0.033844788,0.72563654,0.0037835743,0.46240216,0.9984957,0.0009692609,0.000535048
The American middle class is falling deeper into debt to maintain a middle-class lifestyle.,0,0.14173523,0.0036839936,0.36282328,0.6334927,0.00962605,0.9110632,0.079310745,0.0842867,0.41126317,0.50445014,0.010953091,0.022899652,0.2503939,0.511213,0.18743771,0.017102608,0.005345347,0.99558604,0.0022351616,0.0021787724
"This includes children that officials have stolen from their families, done so with full knowledge that family separation and detention cause long-term harm to children, and done so with the fact that for the first time in years, migrant kids have died under U.S. watch.",0,0.21979648,0.9676924,0.03188571,0.0004218942,0.9630525,0.03640938,0.0005381047,0.011380628,0.97107464,0.017544668,0.02950681,0.19389434,0.7477383,0.01517057,0.009491288,0.004198678,0.00055448676,0.9946274,0.003059332,0.0023133266
"China’s economy has been slowing since last year as the trade war with the United States took a toll on factory activity, exports and domestic demand, suggesting that a spate of stimulus measures - including tax cuts and easier lending rules - have yet to have a notable effect on overall growth.",0,0.08384576,0.9901484,0.009496273,0.0003552468,0.9996061,0.00013267987,0.0002613804,0.897651,0.078642555,0.023706367,0.039516427,0.22452863,0.7126415,0.013946346,0.0049836864,0.004383507,0.00030920972,0.965701,0.030180918,0.004118037
"The American Psychological Association has said it was aware of reports of growing “eco-anxiety” in children, but research was needed to establish how common it was.",0,0.10576302,0.9974184,0.0019936687,0.0005879458,0.10240527,0.8112413,0.08635335,0.09254222,0.14291692,0.76454085,0.1508159,0.489977,0.32858878,0.008980166,0.018522738,0.003115431,0.26310888,0.0054552,0.990202,0.0043428275
‘Gangster capitalist’ Trump is running a ‘mafia state’ — and things are about to get worse: Pulitzer Prize-winning journalist,1,0.9336612,0.03550359,0.94164574,0.022850653,0.00059794483,0.00043034944,0.9989717,0.00087682845,0.0011132887,0.99800986,0.008874476,0.014507079,0.13880607,0.46345267,0.3620519,0.012307787,0.5975843,0.99508554,0.0038239514,0.0010904479
Trump's nomination of Amy Coney Barrett: Another step toward Christian fascism,1,0.91107786,0.00069608627,0.007649603,0.9916543,0.0010473579,0.97205937,0.02689328,0.007690805,0.6151224,0.37718678,0.005284413,0.008519582,0.10890223,0.3430816,0.5255881,0.008624112,0.00027433745,0.22063093,0.766836,0.012533112
"President Trump poked fun at Sen. Amy Klobuchar, D-Minn., Sunday for vowing to tackle climate change as she kicked off her 2020 presidential campaign in a snowy, freezing Minneapolis park.",1,0.91271377,0.04291492,0.94379663,0.0132883955,0.0002744678,0.99951124,0.00021430646,0.012550932,0.9869112,0.000537923,0.011870685,0.020547008,0.2443208,0.3504975,0.35944444,0.013319544,0.0018427145,0.98301744,0.0020008173,0.014981687
"U.S. congressional Democrats on Saturday headed for a showdown with the Internal Revenue Service over President Donald Trump’s tax returns, setting a new hard deadline of April 23 for the federal tax agency to hand the documents over to lawmakers.",0,0.08542991,0.9972324,0.0022412117,0.00052644627,0.9996512,0.00019173478,0.00015701931,0.029409604,0.005523618,0.96506673,0.01336452,0.012143412,0.09308374,0.5513869,0.31086224,0.019159215,0.00029657822,0.8550268,0.14176454,0.0032086873
"A previous boom that saw gun sales double over a decade through 2016 corresponded largely with Democratic President Barack Obama’s time in office, when fears that gun control laws would be enacted drove gun aficionados to stock up.",1,0.09993206,0.99289834,0.0067740493,0.00032766035,0.60320795,0.36887679,0.02791525,0.0020178575,0.023764068,0.9742181,0.015942672,0.03586277,0.8526329,0.06608479,0.021801546,0.007675305,0.0019035655,0.54863656,0.1080201,0.34334338
A total of 61 Democrats have signed onto a House Resolution demanding President Trump import five times the number of foreign refugees that have arrived this Fiscal Year.,0,0.080418594,0.997387,0.0020942495,0.000518804,0.00027413937,0.9922178,0.0075080497,0.22405733,0.65291786,0.12302482,0.32966992,0.32997802,0.30657494,0.009479587,0.02071681,0.0035807195,0.018834703,0.67080796,0.32317322,0.006018775
"So the goal is to keep people poor, keep ’em scared, keep their schools crappy (no school choice, no charter schools), tell them there’s no hope because America is evil and racist — in other words, keep ’em voting for Democrats.",1,0.94749904,0.00068737223,0.003396774,0.99591583,0.00031274732,0.988345,0.011342275,0.0007322295,0.0024650674,0.9968027,0.010582112,0.014283694,0.11598837,0.6164945,0.22006272,0.022588639,0.43822986,0.99517524,0.0013922907,0.0034324343
"The left’s blacklisting rampage is already in full force, and only getting started.",1,0.950317,0.0014344504,0.04849261,0.950073,0.0010363089,0.9874352,0.011528412,0.19896191,0.25127345,0.5497646,0.009945369,0.011576617,0.06701958,0.23840415,0.6668129,0.0062414166,0.5025691,0.52673054,0.46226624,0.011003272
"While corporate media, hypocritical politicians, and others labeled anyone in favor of reopening the economy, getting kids back in school, and even gathering for holidays a “grandma-killer,” one “expert in ethics and health policy” in the New York Times says that vaccinating elderly people first is racist.",1,0.9707647,0.07745148,0.92008924,0.0024592555,0.0021978791,0.1940031,0.80379903,0.0005697408,0.0006425055,0.9987878,0.019554604,0.07570514,0.71792954,0.07123776,0.109987155,0.0055857985,0.27504238,0.998609,0.00068874547,0.0007022531
"Samoa on Thursday closed all non-essential public and private services for two days to combat a measles epidemic that has killed more than 60 people, mostly babies and children, in a battle complicated by a vocal anti-vaccination movement.",0,0.09238643,0.9962321,0.0033802218,0.0003876395,0.0024848727,0.9973998,0.00011535928,0.57967126,0.40018103,0.020147739,0.009457082,0.0133623835,0.17710204,0.44059825,0.35159102,0.007889173,0.00028788202,0.9877558,0.011393013,0.0008512157
"On Chicago’s Magnificent Mile, for instance, stores like Gucci, H&M and Nordstrom are open but remain clad in plywood, having being looted months ago.",0,0.15110862,0.6076614,0.39001155,0.002327005,0.0012272657,0.99868876,8.394152e-05,0.006651581,0.009154477,0.98419386,0.029300055,0.17029211,0.7612808,0.020726385,0.015457748,0.0029429,0.14432178,0.9646511,0.03477708,0.00057172735
"Vice President Mike Pence repeatedly made false claims about the Trump administration's coronavirus response as he dodged, interrupted and obfuscated through the vice presidential debate on Wednesday.",1,0.9437493,0.70190865,0.2960384,0.002052945,0.001330921,0.99606836,0.0026007185,0.0022291602,0.0015086505,0.99626213,0.013003247,0.019169707,0.288959,0.41417012,0.24807596,0.016621979,0.00028887263,0.9984945,0.00079267565,0.0007128711
"The switch from Obama’s Making Work Pay tax break to the Republican payroll tax reduction effectively raised taxes on 51 million households by an average of $134 each, the Tax Policy Center estimated at the time.",0,0.09958062,0.99328715,0.005131376,0.0015815,0.8755437,0.023572402,0.100883834,0.0009914986,0.002066306,0.9969421,0.013200156,0.028706074,0.4568437,0.3917525,0.08788657,0.021611022,0.024205707,0.25841743,0.2469856,0.49459696
"On Tuesday, President Donald Trump will give an Oval Office address on the government shutdown he created, during which he presumably will lie through his teeth to defend his highly unpopular immigration agenda.",1,0.9113864,0.016160475,0.9675059,0.016333608,0.0002769035,0.9993333,0.00038980372,0.0023827632,0.0013410702,0.99627614,0.015343549,0.012863052,0.10864513,0.48568735,0.35629532,0.021165581,0.01835375,0.9983358,0.00096149335,0.00070274185
"Warren, who unlike Sanders, claims her Medicare for All plan would not result in a middle class tax hike, released her plan to transition to Medicare for All in a Medium post in November.",0,0.10197095,0.99687374,0.0025900481,0.00053619745,0.22052495,0.7785518,0.0009232398,0.101870336,0.26048353,0.63764614,0.013894882,0.012434816,0.12130059,0.53603756,0.29449108,0.021841029,0.0012837675,0.0024672437,0.99471855,0.0028141816
"Now, Trump’s economic advisers and his unqualified son-in-law Jared Kushner have another way to undermine Social Security: The so-called “Eagle Plan,” which would be more aptly named the Work ’Til You Die Plan.",1,0.9558553,0.00076081004,0.051290244,0.9479489,0.0011915466,0.0051286775,0.99367976,0.0015458936,0.0006884635,0.99776566,0.009721666,0.010966617,0.10371859,0.52798575,0.33163214,0.015975203,0.959253,0.9983498,0.0007849491,0.0008652303
"Likewise, Pelosi’s HEROES Act would provide business with a neverending flood of cheap, illegal foreign labor that they would be legally allowed to hire over the roughly 36.5 million Americans who are jobless due to the crisis.",1,0.95703924,0.009555723,0.9771179,0.01332633,0.40056005,0.14341642,0.4560235,0.027534986,0.031200366,0.9412646,0.009930027,0.020261776,0.3586728,0.46868593,0.12727077,0.015178676,0.051264312,0.9964055,0.001974843,0.0016196579
"Biden, who based his successful bid for the Democratic nomination on the importance of defeating Trump and returning to normalcy, had long resisted calls to eliminate student debt.",0,0.08267212,0.9958358,0.003689594,0.0004745926,0.0042807683,0.9753504,0.020368915,0.048846446,0.7635658,0.18758775,0.026508026,0.06492086,0.76659274,0.06202284,0.07340906,0.0065464927,0.00025393112,0.020553531,0.0008627603,0.97858363
"Now Republicans, who are working hard to destroy ObamaCare, will not have to face voters on the issue until after the election.",1,0.93886745,0.000982279,0.07342009,0.9255976,0.00023988896,0.9989986,0.0007615208,0.0079930695,0.010886255,0.98112065,0.007579416,0.00775057,0.062426507,0.35616964,0.5574472,0.008626664,0.0011369967,0.9977744,0.0010977142,0.0011278114
"Riot police appeared to make some progress in driving back activists after this, but the situation remains tense, with the police horses unnerved by individuals who hurled flares towards them.",1,0.7457214,0.7893099,0.20943639,0.0012536768,0.0017242118,0.99305516,0.005220596,0.07369524,0.7926239,0.13368091,0.023567678,0.12293025,0.8036116,0.02858503,0.0148263695,0.006479166,0.00044121945,0.99699247,0.001979681,0.0010278425
"If we want to explain what has happened to the Republican Party, which all must try to do in this hour of crisis when democracy itself is on the line owing to Republican perfidy, it is essential for us to view events not from the perspective of the rational actor but from that of the party politician.",1,0.8746739,0.00081353675,0.0053623654,0.9938241,0.001713864,0.031352255,0.9669338,0.00075121754,0.0028719713,0.9963768,0.021871274,0.022184838,0.106965505,0.04153661,0.80444694,0.0029949003,0.22937578,0.93821305,0.030207183,0.031579774
"When the left is emboldened, cities burn, statues topple, careers and people are disappeared, good men are murdered, civil liberties are trampled, and the dual horrors of blacklisting and censorship reign supreme.",1,0.9689015,0.00044592936,0.006805047,0.99274904,0.00014431535,0.9993622,0.0004934874,0.0019602429,0.025225615,0.9728142,0.010904846,0.02319247,0.32995024,0.47356835,0.14461076,0.017773248,0.25507027,0.99476624,0.002068812,0.0031648716
"Even the leftist New York Times refused to endorse Sanders, essentially dissing the 78-year-old socialist as old and unhealthy.",1,0.96361405,0.080184095,0.91329455,0.0065213284,0.0057612956,0.017031176,0.9772076,0.0022764422,0.0028338702,0.99488974,0.009950077,0.0108818915,0.1332052,0.27121663,0.5686598,0.006086405,0.0048981532,0.99832004,0.0007270195,0.00095295167
"Graffiti alleging that the ‘MET POLICE SERVE TRUMP’ was also seen, although how the activists came to gain this impression of the Metropolitan Police — led by left-liberal Commissioner Cressida Dick and answerable in large part to the city’s anti-Trump mayor — is unclear.",0,0.7087227,0.13262326,0.86418575,0.003191002,0.0013559134,0.012283037,0.986361,0.0005170231,0.0011102709,0.99837273,0.01999334,0.058014613,0.6940028,0.090716034,0.13170394,0.0055692564,0.98451656,0.9979558,0.0014630167,0.0005811545
Rep. Steve King’s (R-Iowa) comments on race earlier this month elicited a warranted firestorm of indignation across American politics and media.,0,0.45116135,0.043982945,0.9485088,0.007508246,0.00035972925,0.9986284,0.0010119113,0.0007677093,0.0009915945,0.9982407,0.010729926,0.011085092,0.11971322,0.34328878,0.50730616,0.007876837,0.0008811635,0.99829763,0.0010005259,0.0007018989
"As the world as we know it comes to a quicker-than-expected end, with much of Australia caught up in wildfires that climate change did not start, but are unquestionably making worse, Amazon CEO Jeff Bezos is getting roundly toasted for his announcement that the company with the too-ironic name will be donating roughly $690,000 to Australia to help combat the ongoing fires.",1,0.92593837,0.018314335,0.9729911,0.0086945165,0.9178345,0.0063477205,0.075817786,0.011939417,0.0052023134,0.9828583,0.013691136,0.032606024,0.50216717,0.32528085,0.11528596,0.010968841,0.049710218,0.008409997,0.00054374523,0.99104625
Elite Pete Buttigieg Claims He Was 'Shaped by the American Heartland'.,1,0.92696893,0.0096654715,0.9674772,0.022857273,2.5330359e-05,2.6569216e-05,0.99994814,0.0017102681,0.13694096,0.8613488,0.009070259,0.0072575877,0.050371855,0.3609507,0.5628869,0.009462691,0.9996006,0.9973627,0.0023576093,0.00027972687
"Before sundown on Thursday around 150 protesters marched down the main street in Anna, Illinois, past Bob’s Tavern, Oasis of Grace Church, Douglas Skating Rink and Casey’s General Store holding homemade signs and chanting “black lives matter.”",0,0.11520963,0.9944449,0.004890802,0.0006643835,0.0013505555,0.998013,0.00063643564,0.0023752386,0.14034404,0.8572808,0.023234693,0.016351053,0.14878839,0.22057089,0.5824897,0.008565197,0.61692005,0.26090318,0.32555968,0.4135372
Portland had its first day without tear gas in weeks after state police took over from federal agents guarding a courthouse that had become a battleground for agitators and tactical units.,0,0.08235142,0.9969779,0.00266211,0.00035996793,0.00047540225,0.99911994,0.00040465474,0.008161014,0.982976,0.008863019,0.22155972,0.31428665,0.39403075,0.018129166,0.048187565,0.0038061363,0.00027337478,0.08247872,0.78790903,0.12961228
The free health care for DACA illegal aliens provision is just one of many major changes to the nation’s immigration system.,0,0.11681757,0.011635455,0.9656998,0.022664724,0.00020259726,0.9978671,0.0019302462,0.003750156,0.06697548,0.9292744,0.23028284,0.4644359,0.22659671,0.011533158,0.06481602,0.0023352925,0.068906695,0.043018788,0.5740228,0.38295838
"The idea of exposing your child to something that could potentially harm her, and in a catastrophic way, is terrifying.",0,0.8119053,0.0010885238,0.0040704156,0.99484104,0.01545398,0.6005279,0.38401818,0.07048727,0.08343889,0.84607375,0.007093688,0.008887112,0.05473442,0.18820612,0.73620594,0.0048727086,0.32255584,0.99618274,0.0019099648,0.0019073308
"Issuing a defiant call to arms to grassroots Republicans, former White House chief strategist Steve Bannon railed Friday against dangerous “global elites” and the Silicon Valley “lords of technology” whom he said are robbing U.S. citizens of jobs, wealth and opportunity.",1,0.96844405,0.028882755,0.9682339,0.0028834068,0.9963421,0.0011649446,0.0024929466,0.00047833502,0.00048339067,0.99903834,0.013572828,0.011418519,0.071049765,0.61957407,0.26018357,0.024201224,0.07386208,0.99802727,0.0008576396,0.001115023
"Supreme Court justices, who receive lifetime appointments, play an enormous role in shaping U.S. policies on hot-button issues such as abortion, LGBT rights, gun rights, religious liberty, the death penalty and presidential powers.",0,0.11794841,0.9891712,0.008236913,0.0025919054,0.99875164,0.0010307124,0.00021762896,0.02872975,0.15223148,0.81903875,0.09378724,0.44723147,0.4311035,0.011013571,0.012252261,0.004611901,0.00026134652,0.0013359861,0.00036896978,0.9982951
"U.S. lawmakers will try this week to revive efforts to enact police reform legislation in Congress, a Republican senator said on Sunday, after moves to address police misconduct following the death of George Floyd deteriorated into partisan bickering.",0,0.091021925,0.9968352,0.0027414574,0.00042334912,0.99906856,0.0007384999,0.00019293356,0.9968219,0.0026650932,0.0005130062,0.009478393,0.021792721,0.40977824,0.27603227,0.27638474,0.0065336875,0.00025903695,0.056221202,0.9400715,0.0037072785
Owens defended herself Friday by insisting that her blackness was credential enough to claim expertise in domestic terrorism.,1,0.8963695,0.9219134,0.07690083,0.0011857594,0.00017808698,0.9996113,0.0002106277,0.015766617,0.170403,0.8138304,0.008709165,0.008135277,0.063175716,0.47587994,0.43340564,0.010694329,0.001055906,0.99789375,0.00088285765,0.0012233068
"Democrats are pursuing Trump’s returns under a legal authority that aims to prevent interference from the White House on the Treasury’s decision whether to release the tax returns, in what the White House chief of staff has called a “political stunt.”",0,0.3751376,0.8330622,0.16614434,0.00079348043,0.865999,0.0054392507,0.12856182,0.0021784152,0.0016898509,0.99613166,0.013329752,0.01933117,0.41350907,0.15158717,0.3947542,0.0074886247,0.0028919517,0.998014,0.0015603801,0.00042565135
"West Ham United players will take a knee in their Premier League season opener against Newcastle United on Saturday to continue raising awareness about racial injustice, manager David Moyes said on Friday.",0,0.14984648,0.9974873,0.0018082644,0.00070443813,0.99679875,0.0030731345,0.00012810895,0.9977094,0.0018440671,0.00044650483,0.008427803,0.014749447,0.20011984,0.26124698,0.5067418,0.008714071,0.0006413867,0.0036531736,0.99385273,0.0024940777
"The gruesome three-hour incident occurred between students of Jawaharlal Nehru University, who were protesting a fee hike on education, and youth wing members of Rashtriya Swayamsevak Sangh, a group closely tied to India's ruling Bharatiya Janata Party (BJP).",0,0.18281747,0.99548197,0.0040116357,0.00050638505,0.13094065,0.38662,0.48243934,0.059751015,0.11850788,0.82174116,0.010260445,0.009584284,0.07060991,0.17697956,0.72764224,0.0049236235,0.0059157726,0.99708146,0.0018446456,0.0010738845
Rep. Alexandria Ocasio-Cortez (D-NY) on Tuesday blasted President Donald Trump’s border wall as a “monument to hate” and a “monument to himself.”,1,0.9081998,0.0066180145,0.9726901,0.02069191,0.0005689465,0.9979596,0.0014714269,0.000868556,0.0008010881,0.9983304,0.012134527,0.008378194,0.10740867,0.25638172,0.6072927,0.008404206,0.4666998,0.9980445,0.0012190901,0.0007362972
"To the extent the Times created space for explanations, it was for claims that the protests had begun peacefully.",1,0.80169624,0.057594657,0.9355071,0.00689824,0.0051810932,0.9234911,0.07132779,0.06283104,0.30125496,0.635914,0.23242033,0.1934883,0.29311284,0.028661868,0.24616928,0.006147372,0.17250264,0.9855903,0.013934891,0.00047493758
"For the most part however, Biden’s campaign has faded into the background of American politics as the nation struggles to combat the coronavirus pandemic and a new surge in violent demonstrations engulfing the country in a storm of anarchy.",1,0.9077516,0.028491437,0.9641783,0.007330277,0.004562974,0.6094916,0.3859454,0.000800275,0.00890554,0.9902942,0.0132359695,0.040970262,0.8255837,0.07535818,0.039943393,0.004908536,0.011441716,0.99751425,0.0013360243,0.0011497797
"Of course, social distancing will be inconceivable for football players and the results all too predictable in a world in which Covid-19 is likely to hang around for a long, long time. ",0,0.7422714,0.000441321,0.0058715832,0.9936871,0.99772245,0.00081105286,0.0014664541,0.97097707,0.010880164,0.018142693,0.014448451,0.034304187,0.24724267,0.1417638,0.55799574,0.0042451434,0.13926345,0.97174835,0.027492788,0.0007588418
That abortion is such a central component of the UN response to the COVID-19 emergency undermines the Trump administration’s pro-life foreign policy.,0,0.19391187,0.0060679535,0.969133,0.024799034,0.0011280013,0.08432909,0.91454285,0.00030107307,0.0018476206,0.9978514,0.008215559,0.011428124,0.17010058,0.331583,0.4703477,0.008325075,0.00031356773,0.9980719,0.0011491029,0.00077896996
But pockets of vaccine skeptics have helped cause outbreaks of measles and whooping cough. ,1,0.92424405,0.043853886,0.9484066,0.0077395584,0.00021746125,0.9996032,0.00017935652,0.06431748,0.10530583,0.8303767,0.06932583,0.347601,0.56150323,0.010444106,0.008146273,0.002979554,0.28478023,0.98941433,0.009273322,0.0013123075
"In a viral video posted on Thursday, Candace Owens rejected the widely assumed notion that black deaths at the hands of the police is systemic and widespread.",0,0.57425874,0.6524058,0.34638792,0.0012062598,0.00016073808,0.99964964,0.00018955837,0.00104492,0.008624294,0.9903308,0.010353744,0.0077183587,0.08865205,0.121507995,0.7646092,0.007158644,0.00060790934,0.997424,0.0019309989,0.00064506
"While many things were certain to change, the president felt sure that one element of continuity would persist: the United States would determine history’s onward course.",0,0.16219775,0.017042637,0.7289498,0.25400764,0.0026559273,0.5939815,0.4033626,0.012363154,0.2818152,0.70582163,0.025594208,0.045635838,0.27883664,0.090739734,0.5529135,0.0062801093,0.038776297,0.00063289417,0.005959228,0.99340796
"While the announcement identifies cases of alleged police misconduct, it does not mention violence accompanying the protests over Floyd’s death that the Foundation is now backing.",1,0.6592416,0.99643135,0.003149518,0.00041901445,0.01443198,0.9352985,0.050269477,0.0020434342,0.0072905053,0.9906661,0.18760592,0.31294385,0.42438063,0.016756207,0.052922856,0.0053906036,0.035606917,0.94925916,0.050168164,0.0005726558
"Pro-democracy dissidents in Cuba condemned the island’s “accredited journalists” — reporters from mainstream media outlets with Communist Party permission to work — for their silence in the wake of an increasingly violent wave of repression, the Spain-based Diario de Cuba reported on Tuesday.",1,0.51624215,0.98964864,0.010076034,0.0002753613,0.6232526,0.281723,0.09502451,0.0018732758,0.014118473,0.9840082,0.009295698,0.01771041,0.29455337,0.25581932,0.41548184,0.0071393815,0.058115676,0.99823016,0.0012192518,0.0005505922
